"participant_id","data_id","order","answer","score","instrument","domain","varcond","competition","performer_1","performer_2"
5,39,"b",2,1,"Piano","Visual-only","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin"
5,29,"a",2,0,"Piano","Visual-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
5,2,"b",1,0,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
5,17,"a",1,1,"Tsugaru shamisen","Audio-only","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi"
5,11,"b",2,1,"Piano","Audio-only","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank"
5,16,"b",2,1,"Tsugaru shamisen","Audio-only","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto"
5,49,"b",1,0,"Piano","Visual-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
5,7,"a",1,1,"Tsugaru shamisen","Audio-only","low-variance","International Michinoku Tsugaru shamisen Competition","Syuntaro Komachi","Tetsuya Suzuki"
5,10,"b",1,0,"Tsugaru shamisen","Audio-only","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato"
5,50,"b",1,0,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze"
5,36,"b",1,0,"Piano","Visual-only","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank"
5,4,"b",1,0,"Piano","Audio-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
5,43,"a",1,1,"Tsugaru shamisen","Visual-only","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito"
5,27,"a",1,1,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
5,46,"b",2,1,"Piano","Visual-only","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son"
5,18,"b",2,1,"Tsugaru shamisen","Audio-only","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito"
5,23,"a",2,0,"Piano","Audio-only","low-variance","Cleveland International Piano Competition","Martin Filjak","Dmitri Levkovich"
5,38,"a",2,0,"Piano","Visual-only","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki"
5,30,"b",2,1,"Piano","Visual-only","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello"
5,8,"b",2,1,"Tsugaru shamisen","Audio-only","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara"
5,14,"b",2,1,"Piano","Audio-only","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin"
5,48,"a",2,0,"Piano","Visual-only","low-variance","Cleveland International Piano Competition","Martin Filjak","Dmitri Levkovich"
5,35,"b",2,1,"Tsugaru shamisen","Visual-only","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato"
5,9,"b",2,1,"Tsugaru shamisen","Audio-only","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe"
5,20,"a",1,1,"Tsugaru shamisen","Audio-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato"
5,21,"b",1,0,"Piano","Audio-only","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son"
5,1,"b",2,1,"Piano","Audio-only","low-variance","Van Cliburn International Piano Competition","Jon Nakamatsu","Yakov Kasman"
5,6,"a",2,0,"Tsugaru shamisen","Audio-only","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu"
5,42,"a",1,1,"Tsugaru shamisen","Visual-only","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi"
5,41,"b",2,1,"Tsugaru shamisen","Visual-only","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto"
5,37,"b",1,0,"Piano","Visual-only","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks"
5,5,"a",2,0,"Piano","Audio-only","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello"
5,44,"a",2,0,"Tsugaru shamisen","Visual-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura"
5,47,"a",1,1,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
5,24,"a",2,0,"Piano","Audio-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
5,13,"a",1,1,"Piano","Audio-only","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki"
5,15,"b",1,0,"Piano","Audio-only","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov"
5,31,"a",2,0,"Tsugaru shamisen","Visual-only","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu"
5,3,"a",2,0,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov"
5,45,"a",1,1,"Tsugaru shamisen","Visual-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato"
5,22,"b",1,0,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
5,34,"a",1,1,"Tsugaru shamisen","Visual-only","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe"
6,5,"b",1,0,"Piano","Audio-only","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello"
6,25,"a",2,0,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze"
6,48,"b",1,0,"Piano","Visual-only","low-variance","Cleveland International Piano Competition","Martin Filjak","Dmitri Levkovich"
6,3,"b",2,1,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov"
6,28,"b",2,1,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov"
6,31,"a",2,0,"Tsugaru shamisen","Visual-only","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu"
6,50,"b",1,0,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze"
6,32,"a",1,1,"Tsugaru shamisen","Visual-only","low-variance","International Michinoku Tsugaru shamisen Competition","Syuntaro Komachi","Tetsuya Suzuki"
6,22,"a",2,0,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
6,34,"a",1,1,"Tsugaru shamisen","Visual-only","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe"
6,16,"a",1,1,"Tsugaru shamisen","Audio-only","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto"
6,20,"a",1,1,"Tsugaru shamisen","Audio-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato"
6,10,"a",1,1,"Tsugaru shamisen","Audio-only","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato"
6,46,"a",1,1,"Piano","Visual-only","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son"
6,27,"a",2,0,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
6,45,"a",2,0,"Tsugaru shamisen","Visual-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato"
6,30,"b",2,1,"Piano","Visual-only","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello"
6,7,"b",2,1,"Tsugaru shamisen","Audio-only","low-variance","International Michinoku Tsugaru shamisen Competition","Syuntaro Komachi","Tetsuya Suzuki"
6,13,"a",1,1,"Piano","Audio-only","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki"
6,9,"a",2,0,"Tsugaru shamisen","Audio-only","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe"
6,44,"b",2,1,"Tsugaru shamisen","Visual-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura"
6,12,"b",2,1,"Piano","Audio-only","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks"
6,43,"b",1,0,"Tsugaru shamisen","Visual-only","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito"
6,33,"a",2,0,"Tsugaru shamisen","Visual-only","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara"
6,15,"b",1,0,"Piano","Audio-only","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov"
6,24,"b",2,1,"Piano","Audio-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
6,2,"a",2,0,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
6,38,"b",1,0,"Piano","Visual-only","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki"
6,18,"b",2,1,"Tsugaru shamisen","Audio-only","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito"
6,26,"b",2,1,"Piano","Visual-only","low-variance","Van Cliburn International Piano Competition","Jon Nakamatsu","Yakov Kasman"
6,35,"a",2,0,"Tsugaru shamisen","Visual-only","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato"
6,37,"a",1,1,"Piano","Visual-only","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks"
6,42,"b",2,1,"Tsugaru shamisen","Visual-only","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi"
6,49,"b",1,0,"Piano","Visual-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
6,47,"a",1,1,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
6,23,"a",2,0,"Piano","Audio-only","low-variance","Cleveland International Piano Competition","Martin Filjak","Dmitri Levkovich"
6,6,"b",1,0,"Tsugaru shamisen","Audio-only","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu"
6,40,"a",2,0,"Piano","Visual-only","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov"
6,21,"a",1,1,"Piano","Audio-only","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son"
6,36,"b",2,1,"Piano","Visual-only","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank"
6,11,"a",2,0,"Piano","Audio-only","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank"
6,29,"b",1,0,"Piano","Visual-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
6,41,"a",2,0,"Tsugaru shamisen","Visual-only","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto"
6,19,"b",2,1,"Tsugaru shamisen","Audio-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura"
6,39,"a",1,1,"Piano","Visual-only","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin"
6,4,"a",2,0,"Piano","Audio-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
6,14,"a",1,1,"Piano","Audio-only","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin"
6,17,"a",1,1,"Tsugaru shamisen","Audio-only","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi"
6,1,"b",1,0,"Piano","Audio-only","low-variance","Van Cliburn International Piano Competition","Jon Nakamatsu","Yakov Kasman"
6,8,"a",2,0,"Tsugaru shamisen","Audio-only","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara"
7,6,"b",2,1,"Tsugaru shamisen","Audio-only","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu"
7,21,"a",2,0,"Piano","Audio-only","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son"
7,44,"a",1,1,"Tsugaru shamisen","Visual-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura"
7,48,"b",2,1,"Piano","Visual-only","low-variance","Cleveland International Piano Competition","Martin Filjak","Dmitri Levkovich"
7,9,"b",2,1,"Tsugaru shamisen","Audio-only","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe"
7,23,"a",2,0,"Piano","Audio-only","low-variance","Cleveland International Piano Competition","Martin Filjak","Dmitri Levkovich"
7,1,"a",2,0,"Piano","Audio-only","low-variance","Van Cliburn International Piano Competition","Jon Nakamatsu","Yakov Kasman"
7,22,"b",1,0,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
7,47,"b",1,0,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
7,34,"b",2,1,"Tsugaru shamisen","Visual-only","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe"
7,37,"b",2,1,"Piano","Visual-only","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks"
7,29,"a",1,1,"Piano","Visual-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
7,3,"a",1,1,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov"
7,25,"b",2,1,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze"
7,43,"a",2,0,"Tsugaru shamisen","Visual-only","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito"
7,10,"b",2,1,"Tsugaru shamisen","Audio-only","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato"
7,49,"a",2,0,"Piano","Visual-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
7,14,"a",1,1,"Piano","Audio-only","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin"
7,17,"a",1,1,"Tsugaru shamisen","Audio-only","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi"
7,11,"b",2,1,"Piano","Audio-only","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank"
7,24,"b",1,0,"Piano","Audio-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
7,35,"b",2,1,"Tsugaru shamisen","Visual-only","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato"
7,39,"a",2,0,"Piano","Visual-only","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin"
7,8,"a",2,0,"Tsugaru shamisen","Audio-only","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara"
7,5,"b",1,0,"Piano","Audio-only","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello"
7,7,"a",1,1,"Tsugaru shamisen","Audio-only","low-variance","International Michinoku Tsugaru shamisen Competition","Syuntaro Komachi","Tetsuya Suzuki"
7,13,"a",1,1,"Piano","Audio-only","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki"
7,12,"b",1,0,"Piano","Audio-only","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks"
7,19,"a",1,1,"Tsugaru shamisen","Audio-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura"
7,4,"b",1,0,"Piano","Audio-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
7,42,"b",2,1,"Tsugaru shamisen","Visual-only","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi"
7,28,"a",2,0,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov"
7,27,"b",2,1,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
7,30,"a",1,1,"Piano","Visual-only","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello"
7,15,"a",2,0,"Piano","Audio-only","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov"
7,50,"a",2,0,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze"
7,38,"a",2,0,"Piano","Visual-only","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki"
7,18,"b",2,1,"Tsugaru shamisen","Audio-only","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito"
