"participant_id","data_id","order","answer","score","instrument","domain","varcond","competition","performer_1","performer_2","performer_1_sex","performer_2_sex"
4,33,"a",2,0,"Tsugaru shamisen","Visual-only","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara","Female","Male"
4,12,"b",2,1,"Piano","Audio-only","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks","Male","Female"
4,39,"b",1,0,"Piano","Visual-only","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin","Male","Male"
4,27,"a",1,1,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko","Male","Female"
4,2,"b",2,1,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko","Male","Female"
4,10,"a",2,0,"Tsugaru shamisen","Audio-only","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato","Male","Male"
4,21,"b",2,1,"Piano","Audio-only","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son","Male","Female"
4,20,"b",2,1,"Tsugaru shamisen","Audio-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato","Female","Male"
4,46,"b",2,1,"Piano","Visual-only","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son","Male","Female"
4,29,"a",2,0,"Piano","Visual-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas","Male","Male"
5,19,"a",1,1,"Tsugaru shamisen","Audio-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura","Male","Female"
5,32,"a",1,1,"Tsugaru shamisen","Visual-only","low-variance","International Michinoku Tsugaru shamisen Competition","Syuntaro Komachi","Tetsuya Suzuki","Male","Male"
5,40,"a",2,0,"Piano","Visual-only","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov","Male","Male"
5,26,"b",1,0,"Piano","Visual-only","low-variance","Van Cliburn International Piano Competition","Jon Nakamatsu","Yakov Kasman","Male","Male"
5,12,"b",2,1,"Piano","Audio-only","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks","Male","Female"
5,25,"a",1,1,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze","Male","Female"
5,33,"b",2,1,"Tsugaru shamisen","Visual-only","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara","Female","Male"
5,28,"b",1,0,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov","Male","Male"
5,39,"b",2,1,"Piano","Visual-only","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin","Male","Male"
5,29,"a",2,0,"Piano","Visual-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas","Male","Male"
5,2,"b",1,0,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko","Male","Female"
5,17,"a",1,1,"Tsugaru shamisen","Audio-only","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi","Female","Female"
5,11,"b",2,1,"Piano","Audio-only","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank","Male","Male"
5,16,"b",2,1,"Tsugaru shamisen","Audio-only","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto","Male","Female"
5,49,"b",1,0,"Piano","Visual-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas","Male","Male"
5,7,"a",1,1,"Tsugaru shamisen","Audio-only","low-variance","International Michinoku Tsugaru shamisen Competition","Syuntaro Komachi","Tetsuya Suzuki","Male","Male"
5,10,"b",1,0,"Tsugaru shamisen","Audio-only","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato","Male","Male"
5,50,"b",1,0,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze","Male","Female"
5,36,"b",1,0,"Piano","Visual-only","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank","Male","Male"
5,4,"b",1,0,"Piano","Audio-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas","Male","Male"
5,43,"a",1,1,"Tsugaru shamisen","Visual-only","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito","Male","Female"
5,27,"a",1,1,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko","Male","Female"
5,46,"b",2,1,"Piano","Visual-only","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son","Male","Female"
5,18,"b",2,1,"Tsugaru shamisen","Audio-only","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito","Male","Female"
5,23,"a",2,0,"Piano","Audio-only","low-variance","Cleveland International Piano Competition","Martina Filjak","Dmitri Levkovich","Female","Male"
5,38,"a",2,0,"Piano","Visual-only","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki","Male","Male"
5,30,"b",2,1,"Piano","Visual-only","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello","Male","Female"
5,8,"b",2,1,"Tsugaru shamisen","Audio-only","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara","Female","Male"
5,14,"b",2,1,"Piano","Audio-only","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin","Male","Male"
5,48,"a",2,0,"Piano","Visual-only","low-variance","Cleveland International Piano Competition","Martina Filjak","Dmitri Levkovich","Female","Male"
5,35,"b",2,1,"Tsugaru shamisen","Visual-only","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato","Male","Male"
5,9,"b",2,1,"Tsugaru shamisen","Audio-only","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe","Female","Male"
5,20,"a",1,1,"Tsugaru shamisen","Audio-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato","Female","Male"
5,21,"b",1,0,"Piano","Audio-only","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son","Male","Female"
5,1,"b",2,1,"Piano","Audio-only","low-variance","Van Cliburn International Piano Competition","Jon Nakamatsu","Yakov Kasman","Male","Male"
5,6,"a",2,0,"Tsugaru shamisen","Audio-only","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu","Female","Female"
5,42,"a",1,1,"Tsugaru shamisen","Visual-only","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi","Female","Female"
5,41,"b",2,1,"Tsugaru shamisen","Visual-only","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto","Male","Female"
5,37,"b",1,0,"Piano","Visual-only","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks","Male","Female"
5,5,"a",2,0,"Piano","Audio-only","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello","Male","Female"
5,44,"a",2,0,"Tsugaru shamisen","Visual-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura","Male","Female"
5,47,"a",1,1,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko","Male","Female"
5,24,"a",2,0,"Piano","Audio-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas","Male","Male"
5,13,"a",1,1,"Piano","Audio-only","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki","Male","Male"
5,15,"b",1,0,"Piano","Audio-only","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov","Male","Male"
5,31,"a",2,0,"Tsugaru shamisen","Visual-only","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu","Female","Female"
5,3,"a",2,0,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov","Male","Male"
5,45,"a",1,1,"Tsugaru shamisen","Visual-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato","Female","Male"
5,22,"b",1,0,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko","Male","Female"
5,34,"a",1,1,"Tsugaru shamisen","Visual-only","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe","Female","Male"
6,5,"b",1,0,"Piano","Audio-only","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello","Male","Female"
6,25,"a",2,0,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze","Male","Female"
6,48,"b",1,0,"Piano","Visual-only","low-variance","Cleveland International Piano Competition","Martina Filjak","Dmitri Levkovich","Female","Male"
6,3,"b",2,1,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov","Male","Male"
6,28,"b",2,1,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov","Male","Male"
6,31,"a",2,0,"Tsugaru shamisen","Visual-only","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu","Female","Female"
6,50,"b",1,0,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze","Male","Female"
6,32,"a",1,1,"Tsugaru shamisen","Visual-only","low-variance","International Michinoku Tsugaru shamisen Competition","Syuntaro Komachi","Tetsuya Suzuki","Male","Male"
6,22,"a",2,0,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko","Male","Female"
6,34,"a",1,1,"Tsugaru shamisen","Visual-only","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe","Female","Male"
6,16,"a",1,1,"Tsugaru shamisen","Audio-only","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto","Male","Female"
6,20,"a",1,1,"Tsugaru shamisen","Audio-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato","Female","Male"
6,10,"a",1,1,"Tsugaru shamisen","Audio-only","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato","Male","Male"
6,46,"a",1,1,"Piano","Visual-only","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son","Male","Female"
6,27,"a",2,0,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko","Male","Female"
6,45,"a",2,0,"Tsugaru shamisen","Visual-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato","Female","Male"
6,30,"b",2,1,"Piano","Visual-only","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello","Male","Female"
6,7,"b",2,1,"Tsugaru shamisen","Audio-only","low-variance","International Michinoku Tsugaru shamisen Competition","Syuntaro Komachi","Tetsuya Suzuki","Male","Male"
6,13,"a",1,1,"Piano","Audio-only","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki","Male","Male"
6,9,"a",2,0,"Tsugaru shamisen","Audio-only","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe","Female","Male"
6,44,"b",2,1,"Tsugaru shamisen","Visual-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura","Male","Female"
6,12,"b",2,1,"Piano","Audio-only","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks","Male","Female"
6,43,"b",1,0,"Tsugaru shamisen","Visual-only","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito","Male","Female"
6,33,"a",2,0,"Tsugaru shamisen","Visual-only","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara","Female","Male"
6,15,"b",1,0,"Piano","Audio-only","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov","Male","Male"
6,24,"b",2,1,"Piano","Audio-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas","Male","Male"
6,2,"a",2,0,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko","Male","Female"
6,38,"b",1,0,"Piano","Visual-only","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki","Male","Male"
6,18,"b",2,1,"Tsugaru shamisen","Audio-only","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito","Male","Female"
6,26,"b",2,1,"Piano","Visual-only","low-variance","Van Cliburn International Piano Competition","Jon Nakamatsu","Yakov Kasman","Male","Male"
6,35,"a",2,0,"Tsugaru shamisen","Visual-only","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato","Male","Male"
6,37,"a",1,1,"Piano","Visual-only","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks","Male","Female"
6,42,"b",2,1,"Tsugaru shamisen","Visual-only","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi","Female","Female"
6,49,"b",1,0,"Piano","Visual-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas","Male","Male"
6,47,"a",1,1,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko","Male","Female"
6,23,"a",2,0,"Piano","Audio-only","low-variance","Cleveland International Piano Competition","Martina Filjak","Dmitri Levkovich","Female","Male"
6,6,"b",1,0,"Tsugaru shamisen","Audio-only","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu","Female","Female"
6,40,"a",2,0,"Piano","Visual-only","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov","Male","Male"
6,21,"a",1,1,"Piano","Audio-only","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son","Male","Female"
6,36,"b",2,1,"Piano","Visual-only","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank","Male","Male"
6,11,"a",2,0,"Piano","Audio-only","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank","Male","Male"
6,29,"b",1,0,"Piano","Visual-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas","Male","Male"
6,41,"a",2,0,"Tsugaru shamisen","Visual-only","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto","Male","Female"
6,19,"b",2,1,"Tsugaru shamisen","Audio-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura","Male","Female"
6,39,"a",1,1,"Piano","Visual-only","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin","Male","Male"
6,4,"a",2,0,"Piano","Audio-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas","Male","Male"
6,14,"a",1,1,"Piano","Audio-only","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin","Male","Male"
6,17,"a",1,1,"Tsugaru shamisen","Audio-only","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi","Female","Female"
6,1,"b",1,0,"Piano","Audio-only","low-variance","Van Cliburn International Piano Competition","Jon Nakamatsu","Yakov Kasman","Male","Male"
6,8,"a",2,0,"Tsugaru shamisen","Audio-only","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara","Female","Male"
7,9,"b",1,0,"Tsugaru shamisen","Audio-only","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe","Female","Male"
7,27,"a",1,1,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko","Male","Female"
7,14,"a",2,0,"Piano","Audio-only","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin","Male","Male"
